date_time,avg_air_temp,avg_dew_point,avg_relative_humidity,avg_pressure,avg_visibility,energy_loss,fog_duration,fog_month,fog_index
2000-01-16 04:00:00,9.15925925925926,4.707407407407408,73.82796296296296,30.02444444444445,2.816345,0.0,0.0,1,0.0
2000-01-16 10:00:00,11.825000000000001,5.425,67.01041666666667,30.082916666666666,2.8331089583333333,0.0,0.0,1,0.0
2000-01-16 16:00:00,18.527272727272727,4.009090909090909,38.79772727272727,30.00909090909091,4.352533181818182,0.0,0.0,1,0.0
2000-01-16 22:00:00,10.658333333333333,5.391666666666666,70.17583333333333,30.052083333333332,3.486903333333333,0.0,0.0,1,0.0
2000-01-17 04:00:00,7.581818181818182,4.963636363636364,84.13454545454546,30.048636363636366,2.852920909090909,0.0,0.0,1,0.0
2000-01-17 10:00:00,11.200000000000001,5.5,70.50041666666667,30.105416666666667,3.268971875,0.0,0.0,1,0.0
2000-01-17 16:00:00,18.327777777777776,4.527777777777779,39.1312962962963,30.030185185185182,4.380981111111111,0.0,0.0,1,0.0
2000-01-17 22:00:00,11.233333333333334,5.758333333333333,68.95875,30.046666666666667,3.2186799999999995,0.0,0.0,1,0.0
2000-01-18 04:00:00,8.391666666666667,6.3,86.69125000000001,30.0125,2.3804820833333333,0.0,0.0,1,0.0
2000-01-18 10:00:00,12.6,5.833333333333332,66.84444444444445,30.06666666666667,2.5481216666666664,0.0,0.0,1,0.0
2000-01-18 16:00:00,21.158333333333335,5.916666666666667,37.565416666666664,29.979583333333334,4.492740833333333,0.0,0.0,1,0.0
2000-01-18 22:00:00,14.083333333333334,7.300000000000001,63.7575,29.986874999999998,3.8557104166666663,0.0,0.0,1,0.0
2000-01-19 04:00:00,9.791666666666666,6.099999999999999,78.03,29.939999999999998,3.0175125,0.0,0.0,1,0.0
2000-01-19 10:00:00,13.308333333333335,7.3500000000000005,69.05208333333333,29.95958333333333,2.983984583333333,0.0,0.0,1,0.0
2000-01-19 16:00:00,21.849999999999998,8.958333333333334,44.01166666666666,29.865416666666665,4.02335,0.0,0.0,1,0.0
2000-01-19 22:00:00,13.4,6.508333333333333,63.08208333333334,29.864166666666666,4.02335,0.0,0.0,1,0.0
2000-01-20 04:00:00,10.325,5.699999999999999,73.18416666666667,29.81458333333333,4.02335,0.0,0.0,1,0.0
2000-01-20 10:00:00,14.383333333333331,7.7,65.4285,29.83716666666667,3.8221825000000003,0.0,0.0,1,0.0
2000-01-20 16:00:00,22.524242424242427,5.890909090909091,34.38590909090909,29.769393939393936,4.571988636363637,0.0,0.0,1,0.0
2000-01-20 22:00:00,14.918181818181818,6.645454545454545,57.870000000000005,29.839545454545455,3.803894545454545,0.0,0.0,1,0.0
2000-01-21 04:00:00,10.4375,5.849999999999999,74.56625,29.855625,2.71576125,0.0,0.0,1,0.0
2000-01-21 10:00:00,15.208333333333334,7.616666666666667,64.45291666666667,29.94458333333333,3.3527916666666666,0.0,0.0,1,0.0
2000-01-21 16:00:00,21.583333333333332,7.522222222222223,43.571374999999996,29.921666666666667,4.6268525,0.0,0.0,1,0.0
2000-01-21 22:00:00,13.033333333333333,8.325000000000001,74.1075,29.942916666666665,2.749289166666667,0.0,0.0,1,0.0
2000-01-22 04:00:00,10.5,8.227272727272727,84.91954545454546,29.922272727272727,1.8836593181818182,873.063431842661,9000.0,1,0.09700704798251789
2000-01-22 10:00:00,15.841666666666669,10.674999999999999,73.30111111111111,29.972083333333334,2.0472145916666666,2191.8987488290377,10800.0,1,0.20295358785454054
2000-01-22 16:00:00,22.654545454545456,9.463636363636363,44.09227272727273,29.887272727272727,3.5661511363636365,0.0,0.0,1,0.0
2000-01-22 22:00:00,14.780000000000001,10.919999999999998,77.10025,29.9415,2.3335429999999997,0.0,0.0,1,0.0
2000-01-23 04:00:00,11.054545454545455,10.0,93.21818181818183,29.92,1.3898845454545454,2414.2031002981794,21600.0,1,0.11176866205084164
2000-01-23 10:00:00,14.809090909090907,10.672727272727274,80.50681818181819,29.979090909090907,1.8287954545454546,1317.4225876800713,12600.0,1,0.10455734822857708
2000-01-23 16:00:00,22.880000000000003,10.92,46.75475,29.916500000000003,3.621015,0.0,0.0,1,0.0
2000-01-23 22:00:00,14.616666666666667,11.649999999999999,78.59611111111111,29.964166666666667,2.464301875,303.30830999383386,3600.0,1,0.08425230833162052
2000-01-24 04:00:00,10.899999999999999,10.063636363636364,94.60409090909091,29.962272727272726,1.6093399999999998,1922.2726614166745,21600.0,1,0.08899410469521642
2000-01-24 10:00:00,15.583333333333334,10.333333333333334,75.50840277777779,30.0475,2.0284389583333335,1157.2331992286818,10800.0,1,0.10715122215080387
2000-01-24 16:00:00,23.55,6.925,35.02,29.985833333333332,4.6268525,0.0,0.0,1,0.0
2000-01-24 22:00:00,14.536363636363637,9.863636363636363,74.09,30.052272727272726,3.5112872727272726,0.0,0.0,1,0.0
2000-01-25 04:00:00,10.36,9.26,92.912,30.035666666666668,2.092142,463.49769844522336,5400.0,1,0.08583290711948581
2000-01-25 10:00:00,15.581818181818182,9.99090909090909,76.70030303030303,30.095000000000002,2.7980570454545455,623.6870868966129,7200.0,1,0.08662320651341845
2000-01-25 16:00:00,23.65833333333333,10.941666666666668,44.12145833333333,30.014166666666668,4.358629166666667,0.0,0.0,1,0.0
2000-01-25 22:00:00,14.558333333333332,11.183333333333332,80.43083333333333,30.057916666666667,3.1180962500000002,0.0,0.0,1,0.0
2000-01-26 04:00:00,11.94,9.74,85.00399999999999,30.038999999999998,2.27319275,0.0,0.0,1,0.0
2000-01-26 10:00:00,16.325,10.025,68.54625,30.098333333333333,3.0845683333333334,0.0,0.0,1,0.0
2000-01-26 16:00:00,23.10909090909091,10.69090909090909,46.39454545454546,30.013636363636362,4.02335,0.0,0.0,1,0.0
2000-01-26 22:00:00,15.708333333333334,11.591666666666667,77.87819444444445,30.023333333333337,3.1180962500000002,0.0,0.0,1,0.0
2000-01-27 04:00:00,12.390909090909089,10.436363636363636,89.22545454545455,29.991590909090906,2.139690681818182,0.0,0.0,1,0.0
2000-01-27 10:00:00,17.3625,12.435416666666669,82.66372685185185,30.025833333333335,2.263134375,750.0969993406786,9000.0,1,0.08334411103785318
2000-01-27 16:00:00,22.711111111111112,12.566666666666666,72.56895061728396,29.96277777777778,2.6822333333333335,0.0,0.0,1,0.0
2000-01-27 22:00:00,16.783333333333335,12.408333333333333,75.41833333333334,30.01125,2.816345,0.0,0.0,1,0.0
2000-01-28 04:00:00,13.108333333333334,11.741666666666667,91.53625,29.991874999999997,2.279898333333333,783.8764753480025,9000.0,1,0.08709738614977805
2000-01-28 10:00:00,14.808333333333332,12.0,84.13583333333334,30.041875,2.4978297916666663,979.973343868347,9000.0,1,0.108885927096483
2000-01-28 16:00:00,19.808333333333334,11.075000000000001,57.595,29.97375,3.2522079166666664,0.0,0.0,1,0.0
2000-01-28 22:00:00,14.191666666666668,12.158333333333333,87.12,29.997083333333332,2.5816495833333337,0.0,0.0,1,0.0
2000-01-29 04:00:00,11.48,10.379999999999999,92.965,29.95725,3.0979795,0.0,0.0,1,0.0
2000-01-29 10:00:00,14.758333333333333,8.825000000000001,69.74125,30.005416666666665,3.5539591666666666,0.0,0.0,1,0.0
2000-01-29 16:00:00,21.441666666666666,6.216666666666666,37.56666666666667,29.943749999999998,4.760964166666667,0.0,0.0,1,0.0
2000-01-29 22:00:00,13.69090909090909,6.918181818181819,63.97090909090909,29.98909090909091,3.986774090909091,0.0,0.0,1,0.0
2000-01-30 04:00:00,10.833333333333334,6.983333333333334,76.70687500000001,29.967916666666667,2.9169287500000003,0.0,0.0,1,0.0
2000-01-30 10:00:00,14.200000000000001,8.197916666666666,68.57479166666667,30.028541666666666,3.453375416666667,0.0,0.0,1,0.0
2000-01-30 16:00:00,21.818181818181817,7.718181818181819,40.445454545454545,29.96090909090909,4.206229545454545,0.0,0.0,1,0.0
2000-01-30 22:00:00,14.166666666666666,10.4,78.56791666666668,30.00125,3.4198475,0.0,0.0,1,0.0
2000-01-31 04:00:00,10.791666666666664,9.016666666666667,84.89625,29.985,2.3804820833333333,0.0,0.0,1,0.0
2000-01-31 10:00:00,17.2,10.77,65.67999999999999,30.052999999999997,2.655411,0.0,0.0,1,0.0
2000-01-31 16:00:00,21.054545454545455,11.327272727272726,53.87409090909091,29.957045454545458,4.1330777272727275,0.0,0.0,1,0.0
2000-01-31 22:00:00,15.395833333333334,10.666666666666666,73.48,29.919375000000002,4.006586041666666,0.0,0.0,1,0.0
2000-02-01 04:00:00,14.304545454545456,10.927272727272726,80.15681818181818,29.847954545454545,2.9809365909090904,0.0,0.0,0,0.0
2000-02-01 10:00:00,17.990000000000002,11.29,65.721,29.843,3.8624159999999996,0.0,0.0,0,0.0
2000-02-01 16:00:00,22.09,12.24,54.08,29.761000000000003,3.8221824999999994,0.0,0.0,0,0.0
2000-02-01 22:00:00,16.55,13.59,82.9015,29.8325,3.6612485,0.0,0.0,0,0.0
2000-02-02 04:00:00,14.4,12.319999999999999,88.751,29.857,2.91692875,303.30830999383386,3600.0,0,0.08425230833162052
2000-02-02 10:00:00,17.366666666666667,12.366666666666667,73.16416666666667,29.9575,4.258045416666667,0.0,0.0,0,0.0
2000-02-02 16:00:00,21.727272727272727,14.327272727272726,63.54545454545455,29.897727272727273,4.535412727272727,0.0,0.0,0,0.0
2000-02-02 22:00:00,16.508333333333333,14.366666666666667,87.35583333333334,29.97520833333333,3.1516241666666667,0.0,0.0,0,0.0
2000-02-03 04:00:00,13.090909090909092,12.1,93.78681818181818,29.986363636363638,2.6334654545454548,0.0,0.0,0,0.0
2000-02-03 10:00:00,16.0875,13.177083333333334,84.666875,30.035,2.11225875,1547.0362462890744,12600.0,0,0.12278065446738685
2000-02-03 16:00:00,23.78888888888889,12.788888888888888,66.73320987654321,29.96388888888889,4.649204444444445,0.0,0.0,0,0.0
2000-02-03 22:00:00,15.9625,12.85863095238095,84.81901455026455,29.973928571428573,3.3815298809523813,0.0,0.0,0,0.0
2000-02-04 04:00:00,11.628571428571428,11.481632653061224,99.16224489795918,29.92612244897959,1.024394175510204,4324.795268725694,10800.0,0,0.40044400636349015
2000-02-04 10:00:00,16.75,14.083333333333334,82.95,29.97,1.9338902333333332,3850.1896826988336,10800.0,0,0.35649904469433646
2000-02-04 16:00:00,22.525000000000002,14.066666666666668,59.32013888888889,29.8425,4.190989583333333,0.0,0.0,0,0.0
2000-02-04 22:00:00,16.925,14.008333333333335,83.1775,29.842916666666667,3.1180962500000002,0.0,0.0,0,0.0
2000-02-05 04:00:00,15.0,13.808333333333335,92.60458333333332,29.79416666666667,2.6151775,0.0,0.0,0,0.0
2000-02-05 10:00:00,16.925,12.539583333333333,75.90479166666667,29.84,3.587487083333333,0.0,0.0,0,0.0
2000-02-05 16:00:00,21.358333333333334,14.433333333333335,65.01541666666667,29.784583333333334,3.8557104166666663,0.0,0.0,0,0.0
2000-02-05 22:00:00,16.44,14.580000000000002,87.604875,29.847500000000004,2.8565785,0.0,0.0,0,0.0
2000-02-06 04:00:00,13.4,12.200000000000001,96.466875,29.884999999999998,2.6151774999999997,0.0,0.0,0,0.0
2000-02-06 10:00:00,16.641666666666666,13.200000000000001,82.61104166666667,29.94333333333333,3.2857358333333333,0.0,0.0,0,0.0
2000-02-06 16:00:00,19.225,13.950000000000001,71.76416666666667,29.895833333333332,4.358629166666667,0.0,0.0,0,0.0
2000-02-06 22:00:00,13.754166666666668,12.270833333333334,91.31625000000001,29.933125,2.5984135416666665,0.0,0.0,0,0.0
2000-02-07 04:00:00,10.970833333333331,10.683333333333332,97.06333333333333,29.91916666666667,1.9278552083333331,463.49769844522336,5400.0,0,0.08583290711948581
2000-02-07 10:00:00,15.1,11.808333333333332,82.46854166666667,29.983333333333334,2.4649724333333336,1032.2819984878802,9000.0,0,0.11469799983198668
2000-02-07 16:00:00,21.92777777777778,11.227777777777778,50.92055555555556,29.91,3.5548532444444443,214.83627893526725,1800.0,0,0.11935348829737069
2000-02-07 22:00:00,14.791666666666666,10.833333333333334,77.855,29.929166666666664,2.816345,0.0,0.0,0,0.0
2000-02-08 04:00:00,10.430555555555555,9.683333333333334,95.01409722222222,29.892083333333332,1.1788415499999998,4965.463534472058,14400.0,0,0.3448238565605596
2000-02-08 10:00:00,11.914814814814815,9.955555555555556,88.30592592592592,29.97888888888889,1.2034286888888888,6323.128112519925,14400.0,0,0.4391061189249948
2000-02-08 16:00:00,17.883333333333336,7.166666666666667,49.99,29.902916666666666,4.358629166666667,0.0,0.0,0,0.0
2000-02-08 22:00:00,11.891666666666666,9.041666666666666,84.31791666666666,29.953333333333333,2.5816495833333333,0.0,0.0,0,0.0
2000-02-09 04:00:00,9.155000000000001,8.53,95.9145,29.951999999999998,1.11285861,4956.840958468786,16200.0,0,0.3059778369425177
2000-02-09 10:00:00,10.870833333333332,10.004166666666666,94.71416666666666,29.973125,0.9347583166666666,6509.594615259196,16200.0,0,0.4018268281024195
2000-02-09 16:00:00,17.45,11.941666666666668,70.21875,29.909583333333334,2.9169287500000003,0.0,0.0,0,0.0
2000-02-09 22:00:00,12.450000000000001,11.233333333333333,92.32166666666666,29.943749999999998,2.011675,800.9469422569476,9000.0,0,0.0889941046952164
2000-02-10 04:00:00,9.844444444444443,9.444444444444445,97.38888888888889,29.894444444444446,1.2946246222222222,3744.6788703574375,21600.0,0,0.17336476251654803
2000-02-10 10:00:00,14.133333333333333,9.783333333333333,77.14874999999999,29.969583333333333,2.3208023916666662,1927.569393640493,7200.0,0,0.26771797133895736
2000-02-10 16:00:00,21.566666666666666,10.15,48.71958333333333,29.868750000000002,4.190989583333333,0.0,0.0,0,0.0
2000-02-10 22:00:00,14.799999999999999,11.124999999999998,78.571875,29.873333333333335,3.0175125,0.0,0.0,0,0.0
2000-02-11 04:00:00,12.945454545454544,10.927272727272726,87.5409090909091,29.800454545454546,2.011675,0.0,0.0,0,0.0
2000-02-11 10:00:00,15.525,11.699999999999998,78.29916666666666,29.836250000000003,2.4140099999999998,0.0,0.0,0,0.0
2000-02-11 16:00:00,19.3,13.4375,68.5735,29.80075,2.4542435,0.0,0.0,0,0.0
2000-02-11 22:00:00,14.058333333333332,12.566666666666665,90.835,29.89375,2.346954166666667,0.0,0.0,0,0.0
2000-02-12 04:00:00,10.573333333333334,10.419999999999998,98.81325,29.8915,1.1198324166666667,3702.0093532745914,12600.0,0,0.29381026613290406
2000-02-12 10:00:00,14.442424242424243,12.554545454545456,88.835,29.983636363636364,1.4976615575757577,3659.6767419397015,18000.0,0,0.20331537455220564
2000-02-12 16:00:00,19.575,12.728125,63.326875,29.939375000000002,2.6906153125,0.0,0.0,0,0.0
2000-02-12 22:00:00,13.458333333333334,12.147916666666667,91.86229166666668,29.99229166666667,2.1960785416666666,160.18938845138953,1800.0,0,0.0889941046952164
2000-02-13 04:00:00,10.87,10.59,98.196,29.955000000000002,0.7596084799999999,6794.0659120930195,21600.0,0,0.314540088522825
2000-02-13 10:00:00,12.141666666666666,10.75,91.84333333333332,30.018125,1.1392786083333333,4563.005938719314,14400.0,0,0.3168754124110635
2000-02-13 16:00:00,20.416666666666668,6.05,39.376666666666665,29.944583333333338,4.492740833333333,0.0,0.0,0,0.0
2000-02-13 22:00:00,13.041666666666666,5.8999999999999995,62.309583333333336,30.01291666666667,3.8557104166666663,0.0,0.0,0,0.0
2000-02-14 04:00:00,8.541666666666666,4.425000000000002,75.76916666666666,29.99416666666667,3.688070833333333,0.0,0.0,0,0.0
2000-02-14 10:00:00,12.755555555555556,5.855555555555557,65.97222222222223,30.061111111111114,3.933942222222222,0.0,0.0,0,0.0
2000-02-14 16:00:00,18.714285714285715,3.300000000000001,36.2,30.01571428571429,4.253255714285714,0.0,0.0,0,0.0
2000-02-14 22:00:00,11.549999999999999,6.266666666666666,70.59916666666668,30.02291666666667,3.9562941666666664,0.0,0.0,0,0.0
2000-02-15 04:00:00,7.7,4.95,83.7085,29.9995,3.8221824999999994,0.0,0.0,0,0.0
2000-02-15 10:00:00,14.98,7.15,61.237,30.0225,3.4600809999999997,0.0,0.0,0,0.0
2000-02-15 16:00:00,21.033333333333335,8.958333333333334,46.290416666666665,29.94458333333333,4.2245175,0.0,0.0,0,0.0
2000-02-15 22:00:00,13.133333333333333,9.989583333333334,81.0125,29.957708333333333,3.0175125,0.0,0.0,0,0.0
2000-02-16 04:00:00,8.883333333333335,7.858333333333333,93.47833333333334,29.928749999999997,2.1960785416666666,0.0,0.0,0,0.0
2000-02-16 10:00:00,14.181818181818182,8.660606060606058,73.19151515151515,29.980454545454542,2.4871618181818183,961.1363307083373,10800.0,0,0.08899410469521642
2000-02-16 16:00:00,21.77777777777778,9.448148148148148,46.04148148148148,29.879444444444445,4.02335,0.0,0.0,0,0.0
2000-02-16 22:00:00,14.416666666666666,9.675,71.83152777777778,29.87875,3.587487083333333,0.0,0.0,0,0.0
2000-02-17 04:00:00,10.263636363636364,8.781818181818183,90.58863636363637,29.846363636363638,2.889496818181818,0.0,0.0,0,0.0
2000-02-17 10:00:00,16.26666666666667,9.299999999999999,66.62770833333333,29.897499999999997,3.0175125,791.310135544317,7200.0,0,0.10990418549226624
2000-02-17 16:00:00,23.125,7.658333333333334,36.407916666666665,29.800833333333333,4.358629166666667,0.0,0.0,0,0.0
2000-02-17 22:00:00,16.244444444444444,9.744444444444445,66.98777777777778,29.828888888888887,2.7716411111111108,0.0,0.0,0,0.0
2000-02-18 04:00:00,10.41,8.82,90.1215,29.83625,2.5548272499999998,0.0,0.0,0,0.0
2000-02-18 10:00:00,17.041666666666668,9.55,66.03708333333334,29.894375,3.0845683333333334,480.5681653541686,5400.0,0,0.08899410469521642
2000-02-18 16:00:00,22.990000000000002,6.609999999999999,35.1715,29.853999999999996,4.1440505000000005,0.0,0.0,0,0.0
2000-02-18 22:00:00,14.525,9.508333333333333,72.19875,29.874583333333334,3.2522079166666664,0.0,0.0,0,0.0
2000-02-19 04:00:00,10.02222222222222,7.711111111111112,87.37444444444445,29.87472222222222,2.3246022222222225,0.0,0.0,0,0.0
2000-02-19 10:00:00,16.233333333333334,5.883333333333333,56.596250000000005,29.946250000000003,2.91692875,0.0,0.0,0,0.0
2000-02-19 16:00:00,24.066666666666666,2.916666666666668,25.135,29.9175,4.02335,0.0,0.0,0,0.0
2000-02-19 22:00:00,14.908333333333333,6.824999999999999,60.785,29.910833333333333,3.4198475,0.0,0.0,0,0.0
2000-02-20 04:00:00,10.077777777777778,5.666666666666666,66.70652777777778,29.87111111111111,2.548121666666667,0.0,0.0,0,0.0
2000-02-20 10:00:00,17.166666666666668,4.716666666666666,47.601875,29.905833333333334,3.755126666666667,0.0,0.0,0,0.0
2000-02-20 16:00:00,25.02857142857143,2.7285714285714286,20.28857142857143,29.844285714285714,4.253255714285714,0.0,0.0,0,0.0
2000-02-20 22:00:00,16.568181818181817,5.75,49.132363636363635,29.846818181818183,3.8770463636363632,0.0,0.0,0,0.0
2000-02-21 04:00:00,12.940000000000001,7.2700000000000005,66.2665,29.851499999999998,3.0979795,0.0,0.0,0,0.0
2000-02-21 10:00:00,18.733333333333334,6.324999999999999,45.574305555555554,29.942777777777778,3.4198475,0.0,0.0,0,0.0
2000-02-21 16:00:00,25.025000000000002,4.175000000000001,27.522916666666664,29.90041666666667,3.9898220833333333,0.0,0.0,0,0.0
